,url,street_address,city,state,zipcode,neighborhood,beds,baths,square_footage,price,listing_type,description,details,home_type,pets,year_built,deposit,parking_type,utilities_included,smoking,living_room,dishwasher,microwave,refrigerator,on_site_maint,on_site_mng,laundry,air_con,disposal,dryer,patio,pool,balcony,washer,basketball,ceiling_fan,fireplace,fitness,playground,floor_types,bbq,vaulted_ceiling
3601,https://www.trulia.com/p/ca/sacramento/3830-martin-luther-king-jr-blvd-a-sacramento-ca-95820--2450723805,3830 Martin Luther King Jr Blvd #A,Sacramento,CA,95820,Central Oak Park,0,0,750,1000,RENT,"Cozy Unit 1Bedroom and 1Bath-AVAILABLE NOW!! - Cozy Unit 1Bedroom and 1Bath With Laundry Room. Centrally located near schools, med center, midtown, and easy freeway access. Owner pays for HOA, water, sewer, and garbage, the tenant maintenance of the yard. (The owner will pay only up to $50.00 per water bill usage, the tenant must cover the difference)

Lease terms: 12 months
Pets with owner approval
No Smoking
Application Fee: $37.00 per adult. ?The credit check is required to determine your eligibility for the rental. Credit fees are nonrefundable.

PLEASE NOTE: ALL OF OUR PROPERTIES REQUIRE RENTER'S INSURANCE.

(RLNE5632317)
","['Multi Family', '38 Days on Trulia', 'Rent Includes: Sewage, Garbage, Water', 'Deposit: $1,000']",Multi Family,UNKNOWN,0.0,1000.0,UNKNOWN,"('Sewage', 'Garbage', 'Water')",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3602,https://www.trulia.com/p/ca/sacramento/1129-10th-ave-sacramento-ca-95818--1004080210,1129 10th Ave,Sacramento,CA,95818,Land Park,3,2,1620,3500,RENT,"One block from Land Park & two blocks from Vic's Ice Cream and Cafe. 
Beautiful two story home, granite counters, Bosch Appliances, basement, Attic for storage, laundry room and one and a half car garage. Fabulous backyard for entertaining! Available May 1
Tours available beginning April 1st
","['Single Family Home', 'Available: May 1st', 'Small dogs allowed', 'Built in 1940', '28 Days on Trulia', 'Parking: Off Street', 'Deposit: $3,500', 'Laundry: In Unit', 'Air Conditioning', 'Dryer', 'Garage', 'Washer']",Single Family Home,"('Small dogs allowed',)",1940.0,3500.0,"('Off Street',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3603,https://www.trulia.com/p/ca/sacramento/1019-dornajo-way-sacramento-ca-95825--1001452287,1019 Dornajo Way,Sacramento,CA,95825,UNKNOWN,0,0,677,1650,RENT,"Fully remodeled with quartz countertop and hardwood floors throughout.
","['Multi Family', 'No pets allowed', '26 Days on Trulia', 'Parking: Garage Attached', 'Deposit: $1,800', 'Laundry: In Unit', 'Air Conditioning', 'Balcony', 'Dryer', 'Garage', 'Washer', 'Floors: Hardwood']",Multi Family,"('No pets allowed',)",0.0,1800.0,"('Garage Attached',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,Balcony,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
3604,https://www.trulia.com/p/ca/sacramento/519-8th-st-sacramento-ca-95814--1139456267/rent,519 8th St,Sacramento,CA,95814,Alkali Flat,4,3.5,2744,3195,RENT,"Incredible New Construction Victorian Home in Alkali Flat! - Incredible opportunity to live in Sacramento's most historical community of Alkali Flats while enjoying all the modern benefits of a newly constructed Victorian Home! Gorgeous finishes throughout, tall ceilings, dimmable recessed lights, high end laminate flooring, quartz counters, soft close cabinets/drawers, top of the line appliances and much more! This home offers an attached 2 car garage, a full bedroom and bathroom on the first level and low maintenance yards. Do not miss the opportunity to live close to Sacramento's thriving nightlife scene as well as family friendly activities such as Old Sac, DOCO and the Golden One Arena.

Home is NOT furnished--updated images coming soon.

Owner prefers no pets.

Resident is responsible for $200 monthly on top of rent toward water, sewer and garbage..

Resident agrees to Monthly HVAC filter Program for $10.00 a month

All JTSPM residents must secure renter's insurance with a minimum $300,000.00 policy and add our company and the landlord as an additional insured. Typical policy cost is $12.00/month.

Application fees are nonrefundable.

Property available now will be shown regularly or via appointment with a submitted online application.

No Pets Allowed

(RLNE5368589)
","['Single Family Home', 'No pets allowed', '26 Days on Trulia', 'Deposit: $3,000']",Single Family Home,"('No pets allowed',)",0.0,3000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3605,https://www.trulia.com/c/ca/sacramento/1-bed-580-sqft-1-200-2700-32nd-st-6-sacramento-ca-95817--2179637870,"1 bed, 580 sqft, $1,200",Sacramento,CA,95817,North Oak Park,0,0,580,1200,RENT,"-

(rlne5260411)
","['Apartment', 'Cats, small dogs, large dogs allowed', 'Deposit: $1,000']",Apartment,"('Cats allowed', 'Small dogs allowed', 'large dogs allowed')",0.0,1000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3606,https://www.trulia.com/p/ca/sacramento/3220-sher-ct-sacramento-ca-95820--2326102056,3220 Sher Ct,Sacramento,CA,95820,Tahoe Park East,3,2.5,1640,2600,RENT,"Waived $49/per adult app fee for a limited time!

Lovely Three Bedroom/Two and a Half Bath Single Family House in Sacramento

3220 Sher Ct is close to Hiram W. Johnson High School, Tahoe Elementary School, and John Paul Ii School. Grocery stores are Family Market, Save Mart Supermarkets and Cottage Mart. Coffee shops include Starbucks. Restaurants include French Po-Boys One, A Bakery & Thai Food, and Wing-Stop. The property is also near Tahoe Park, and California State University, just a 13 min ride to Downtown Sacramento.

Unit Features:
- 3 bed/2.5 bath single-family house
- Kitchen includes a refrigerator, gas range oven, microwave, dishwasher, and garbage disposal 
- Air conditioner
- Washer/dryer
- Garage

Community Features:
- On-site laundry facility
- Gated access.

- Click the virtual tour link to see this home now.

Rental Terms:
- Application Fee: $49 per adult
- Lease Term: 12 months
- Security Deposit: One month's rent
- Rental insurance required
- No pets allowed
- A flat fee of 140.00 for Water/Sewer/Trash
- Federal Occupancy Guidelines followed: Max 2 per bedroom + 1 additional occupant; Max 2 per studio. 

Apply Online or Schedule a self-guided tour: 

 We look forward to connecting with you!

Mynd Management
Equal Opportunity Housing
License #02014508

-Fast Online Application
-Mobile App to Pay Rent and Track Service 
-Affordable Renter's Insurance

www.mynd.co

No Pets Allowed

(RLNE5680939)
","['Single Family Home', 'No pets allowed', '17 Days on Trulia', 'Parking: Garage Attached', 'Deposit: $2,600', 'Parking -', 'Laundry: Shared', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Garage', 'Microwave', 'Refrigerator']",Single Family Home,"('No pets allowed',)",0.0,2600.0,"('Garage Attached',)",UNKNOWN,UNKNOWN,UNKNOWN,Dishwasher,Microwave,Refrigerator,UNKNOWN,UNKNOWN,Shared,Air Conditioning,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3607,https://www.trulia.com/p/ca/carmichael/90-covered-bridge-rd-carmichael-ca-95608--1007790857,90 Covered Bridge Rd,Carmichael,CA,95608,UNKNOWN,3,2.5,2914,2995,RENT,"This private home is located in Riverwood, a gated community located along the American River. 
Walk into a great room looking out to large deck with soaring redwoods. 
Living room has a fireplace and wet bar. 
Formal dining room with cabinet space. 
Kitchen has been updated with granite counter tops and new appliances. 
Master bedroom features a fireplace, a large updated bathroom with dual sinks and built-in dressers. 
3 car garage with lots of storage. 
House also a laundry room with an extra toilet and utility sink, whole house fan, and a low maintenance yard. 
Riverwood includes walking paths to American River, 2 Community Pools, and Tennis Courts.
","['Single Family Home', 'Built in 1978', '47 Days on Trulia', 'Deposit: $4,000']",Single Family Home,UNKNOWN,1978.0,4000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3608,https://www.trulia.com/p/ca/sacramento/5000-v-st-sacramento-ca-95817--1064001119,5000 V St,Sacramento,CA,95817,Elmhurst,3,3,1911,3000,RENT,"Completely Remodeled
Lease Details: Tenant responsible for utilities.
","['Single Family Home', 'Available: Jun 16th', 'No pets allowed', 'Built in 1951', '28 Days on Trulia', 'Parking: Garage Attached', 'Deposit: $3,000', 'Laundry: In Unit', 'Air Conditioning', 'Dryer', 'Garage', 'Washer', 'Floors: Hardwood']",Single Family Home,"('No pets allowed',)",1951.0,3000.0,"('Garage Attached',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
3609,https://www.trulia.com/p/ca/sacramento/3544-auburn-blvd-sacramento-ca-95821--1013567837,3544 Auburn Blvd,Sacramento,CA,95821,UNKNOWN,0,0,725,1250,RENT,"1 bed 1 bath
Single story unit, no unit above.
Lease Details: one year
","['Single Family Home', 'Built in 1964', '50 Days on Trulia']",Single Family Home,UNKNOWN,1964.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3610,https://www.trulia.com/p/ca/sacramento/3413-1st-ave-sacramento-ca-95817--2085815246,3413 1st Ave,Sacramento,CA,95817,North Oak Park,2,2.5,1350,2800,RENT,"Brand New Contemporary house for rent. 2 minutes from Broadway triangle, Couple miles away from UC Davis, and Sutter Hospital.
10 FT ceiling through out, hardwood floor in main area, walking closet, two balcony's, EV charging station
Pet Deposit $1000.00
Tenants pays all utilities except HOA
Lease Details: Owners pay for HOA - Bedrooms Carpet-No Smoker
","['Single Family Home', 'Cats, small dogs allowed', '26 Days on Trulia', 'Parking: Off Street', 'Deposit: $3,000', 'Laundry: In Unit', 'Air Conditioning', 'Balcony', 'Dryer', 'Garage', 'Washer', 'Floors: Hardwood']",Single Family Home,"('Cats allowed', 'Small dogs allowed')",0.0,3000.0,"('Off Street',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,Balcony,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
3611,https://www.trulia.com/p/ca/west-sacramento/488-garden-st-west-sacramento-ca-95691--2085674956,488 Garden St,West Sacramento,CA,95691,Triangle,2,2.5,1450,2800,RENT,"Amazing opportunity to live in the award winning Park Moderns located in West Sacramento's popular Bridge District. Featured in Dwell Magazine, this progressive neighborhood features 32 design-driven homes built around Garden Park, the community's gathering place. 

The home features 2 bedrooms, 2 and a half baths, flex space (think creative work space or additional storage!) plus 2 car garage and a park-view patio with outdoor fireplace. Large windows throughout let an abundance of natural light in, open kitchen with stainless appliances including gas range, dishwasher, and refrigerator.

Cross the street to Drake's at the Barn; jog along the river's edge; stroll across the iconic Tower Bridge to Capitol Mall; arrive downtown in minutes to catch a game at the Golden 1 Center, shop and dine at DOCO or visit the Crocker Art Museum; (JUMP) bike into Midtown for happy hour or a leisurely Sunday brunch. Close freeway access, 10 minutes to Sacramento International Airport.
Lease Details: Tenant pays all utilties (water/trash/sewer, electricity/gas)
","['Single Family Home', 'Available: May 1st', 'No pets allowed', '21 Days on Trulia', 'Parking: Garage Attached', 'Deposit: $2,800', 'Laundry: In Unit', 'Air Conditioning', 'Balcony', 'Deck', 'Dryer', 'Garage', 'Great Views', 'Washer', 'Floors: Hardwood']",Single Family Home,"('No pets allowed',)",0.0,2800.0,"('Garage Attached',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,Balcony,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
3612,https://www.trulia.com/p/ca/folsom/105-twin-buttes-dr-folsom-ca-95630--1001846604,105 Twin Buttes Dr,Folsom,CA,95630,American River Canyon North,4,2,3319,3645,RENT,"Spring Leasing Special: Receive $500 off your first month's rent with a lease starting on or before 4/30/2020. Start fresh this spring in your dream home.

Take a virtual tour of this home from anywhere! See a 360 tour and picture yourself in this home.

Picture yourself in this picturesque home! Lush landscaping, stunning curb appeal, and a three-car garage are just the beginning of this fabulous home. Inside, you'll find ceramic tile, vinyl plank flooring, large windows, recessed lighting, a fireplace, and more. Cook your favorite meals in the modern kitchen equipped with stainless steel appliances, granite countertops, and ample cabinet space. Enjoy outdoor activities with friends in the fenced backyard. This home won't last long, apply online today!

Live in a tech-friendly home. Smart Home is a monthly service that helps you manage access to your home and save on your energy bill. With our Smart Home features, you can remotely lock and unlock your front door, control your thermostat, and receive notifications about your home - all through the convenience of your mobile device or computer.

CONSENT TO TEXT MESSAGING: By entering your mobile phone number, you expressly consent to receive text messages from Invitation Homes. Msg & Data rates may apply.

 Lease your Invitation Home through InvitationHomes.com or with the help of a licensed leasing agent. All leasing information is believed to be accurate, but changes may have occurred since photographs were taken and square footage is estimated. Refrigerators are not provided. Furthermore, prices and dates may change without notice. Invitation Homes does not lease homes through Craigslist or other classified advertising services. Please note this home may be governed by a HOA and could require additional applications and/or fees. To better serve our residents, Invitation Homes is pet-friendly with some breed restrictions and allows up to three pets with a monthly fee. If your home has a pool, there is a $95 monthly pool fee. Please contact your leasing agent for more information.
","['Single Family Home', 'Cats, small dogs, large dogs allowed', 'Built in 2002', '31 Days on Trulia']",Single Family Home,"('Cats allowed', 'Small dogs allowed', 'large dogs allowed')",2002.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3613,https://www.trulia.com/p/ca/sacramento/1630-bell-st-242-sacramento-ca-95825--2451108225,1630 Bell St #242,Sacramento,CA,95825,UNKNOWN,0,0,0,1100,RENT,"-

(rlne5587545)
","['Multi Family', '36 Days on Trulia']",Multi Family,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3614,https://www.trulia.com/p/ca/sacramento/1119-commons-dr-sacramento-ca-95825--2085887348,1119 Commons Dr,Sacramento,CA,95825,Campus Commons,2,0,1100,1995,RENT,"Campus Commons - 2 Bdrm, 1 Bath - One story corner unit in desirable Nepenthe - Spacious 2 Bdrm w/ Jack & Jill Bath. Property features an open concept living / dining area, wood burning fireplace, inside laundry, two car garage w/ opener, wood and carpet flooring, vaulted ceilings, private bedrooms and fenced backyard. This property is located in Beautiful Campus Commons Nepenthe Community. 
There are a number of popular amenities at Nepenthe: The clubhouse with two pools, a spa, fitness center and library and a common room with kitchen which is available for rentals. The Dunbarton Cabana which has a pool, a spa, and a party space that is available for rentals. There is also the Elmhurst Pool and there are three sets of tennis courts on the property. This property is located near Hwy 50, Sac State and quick access to Downtown Sacramento. 

Rent $1995
Security deposit $1900
Pets: Small pet negotiable
Utilities: Tenant pays water, sewer, garbage

You may apply online by clicking APPLY NOW from our website / property listing. Application fee is $35 per adult.

Screening guidelines: All individuals planning on living at the property over the age of 18, must apply.

QUALIFICATIONS:
Four basic items are used as criteria to determine whether a resident will be accepted for a rental home with Residential Equity Management.

1. The total income for the household must be at least 3 times the monthly rent. All income must be lawful and verifiable. We will ask for a current pay stub for each applicant. Other forms of verification may include: IRS 1040 (first 2 pages), court documentation, or county aid documentation.
2. A credit & unlawful detainer check will be ran.
3. Landlord history will be verified for at least the last 2 years & employment verification. Again, if any applicant has had an
eviction, the application will be declined.
4. A credit score of at least 650 is normally required.

Lease terms are (usually) 1 year in length, and renewable at the end of each term upon evaluation of the tenant's payment history, adherence to the terms of the lease & owner approval.
*We Do Business in Accordance with State and Federal Fair Housing Laws. It is Illegal to Discriminate Against Any Person Because of Race, Color, Religion, Sex, Handicap, Familial Status or National Origin.
Cal BRE #01150855

(RLNE5662216)
","['Single Family Home', 'Cats, small dogs allowed', 'Built in 1974', '26 Days on Trulia', 'Deposit: $1,900']",Single Family Home,"('Cats allowed', 'Small dogs allowed')",1974.0,1900.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3615,https://www.trulia.com/p/ca/sacramento/500-n-st-1203-sacramento-ca-95814--2317926867,500 N St #1203,Sacramento,CA,95814,Downtown,0,2,1261,4350,RENT,"Beautiful fully furnished high rise condo in the heart of downtown Sacramento. Walk to new Kings arena, River Cats stadium, shopping, restaurants, and all downtown has to offer. Easy freeway access and close to light rail.
Lease Details: Fully furnished. All utilities, power, high speed wifi, HDTV cable included
","['Multi Family', 'Available: Apr 19th', 'Cats, small dogs allowed', 'Built in 1981', 'Rent Includes: Cable', 'Parking: Garage Attached', 'Deposit: $500', 'Laundry: In Unit', 'Jacuzzi', 'Secured entry', 'Cable TV Ready', 'Granite countertop', 'High-speed Internet Ready', 'Living room', 'Stainless steel appliances', 'Air Conditioning', 'Balcony', 'Dishwasher', 'Disposal', 'Double Paned Windows', 'Dryer', 'Fitness Center', 'Garage', 'Microwave', 'Pool', 'Refrigerator', 'Sauna', 'Washer', 'Elevator', 'Club House', 'Additional Storage']",Multi Family,"('Cats allowed', 'Small dogs allowed')",1981.0,500.0,"('Garage Attached',)","('Cable',)",UNKNOWN,Living room,Dishwasher,Microwave,Refrigerator,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,Disposal,Dryer,UNKNOWN,Pool,Balcony,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Fitness Center,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3616,https://www.trulia.com/p/ca/sacramento/address-not-disclosed-sacramento-ca-95864--2086009533,Corona Way and Entrada Rd,Sacramento,CA,95864,UNKNOWN,3,2,2600,4500,RENT,"This is in Arden Park area near Watt and Arden. This is in a great neighborhood with mansions selling at 2.4 million.

There are great neighbors like doctors, attorneys, business owners living on the street

UC Davis Medical Center, Kaiser, the River, Sutter Hospital, CSUS Sacramento are all nearby.

You have a park with a pool, tennis court, jungle gym nearby that you can use. The neighbors are friendly. There are lots of trees. The yard is huge, There is a 2 car garage and RV parking for lots of cars and a carport.

This is a 3 bedroom with option to use other rooms as bedrooms. It sleeps 10

This is fully furnished with 2 TVS, Internet Access, Phone, Water, Garbage, Electricity and More. Move in and start living a great life.

Pictures of the Arden Park recreation clubhouse are attached
Lease Details: Tenant pays all utilities...fully furnished
","['Single Family Home', 'Available: May 17th', 'Small dogs allowed', 'Built in 1953', '19 Days on Trulia', 'Parking: Off Street', 'Deposit: $4,500', 'Laundry: In Unit', 'Air Conditioning', 'Dryer', 'Garage', 'Washer']",Single Family Home,"('Small dogs allowed',)",1953.0,4500.0,"('Off Street',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3617,https://www.trulia.com/p/ca/sacramento/address-not-disclosed-sacramento-ca-95864--2086005807/rent,Santa Maria Way and University Ave,Sacramento,CA,95864,Sierra Oaks,3,3,2400,8750,RENT,"Full service corporate (Short and long term) rental. Professionally owned and managed. Highly upgraded single story home in Sacramento CA (Sierra Oaks Vista District 95864) . Designer remodel boasts chefs kitchen.... marble counters, custom built-in entertainers island, high end appliances ( stove, microwave, dishwasher and fridge (with built in ice maker). Very open and inviting floor plan with ample natural light, lots of storage space. Separate formal kitchen and dining room. Master bedroom with private bath and walk in shelved closet. House comes fully furnished based on clients needs. Double door entry in front with custom wood plank gate for ultimate privacy. All house expenses included, weekly housekeeping utilities fully furnished washer dryer fully stocked kitchen, etc.
Lease Details: Owner pays for everything. Full service rental. Insurance rental home.
","['Single Family Home', 'Cats, small dogs, large dogs allowed', 'Built in 1972', '16 Days on Trulia', 'Parking: Off Street', 'Deposit: $2,500', 'Quarterly supply stock', 'landscaping', 'cable/wifi', 'Laundry: In Unit', 'New bedding linens', 'Weekly Housekeeper', 'Air Conditioning', 'Balcony', 'Disabled Access', 'Dryer', 'Garage', 'Washer', 'Floors: Hardwood']",Single Family Home,"('Cats allowed', 'Small dogs allowed', 'large dogs allowed')",1972.0,2500.0,"('Off Street',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,Balcony,Washer,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
3618,https://www.trulia.com/p/ca/sacramento/500-j-st-1502-sacramento-ca-95814--2397554856,500 J St #1502,Sacramento,CA,95814,Downtown,0,0,798,4500,RENT,"Live in the most desirable property in Sacramento. Luxury furnished 1 bedroom unit in the Sawyer. Includes pool, gym, valet parking. Property also includes Kimpton Hotel, Lounge, Restaurants and many other amenities. Unit must be leased furnished, min 6 month lease.
Lease Details: 6 month minimal lease. Unit can only be leased furnished.
","['Multi Family', 'No pets allowed', '22 Days on Trulia', 'Parking: Garage Attached', 'Deposit: $4,500', 'Laundry: In Unit', 'Lounge', 'Air Conditioning', 'Dryer', 'Fitness Center', 'Garage', 'Washer', 'Floors: Hardwood']",Multi Family,"('No pets allowed',)",0.0,4500.0,"('Garage Attached',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,In Unit,Air Conditioning,UNKNOWN,Dryer,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Fitness Center,UNKNOWN,Hardwood,UNKNOWN,UNKNOWN
3619,https://www.trulia.com/p/ca/north-highlands/3747-lenore-way-north-highlands-ca-95660--1057728555,3747 Lenore Way,North Highlands,CA,95660,North Highlands,2,0,912,1295,RENT,"Check out this cute 2 bedroom 1 bathroom duplex with a 1 car garage featuring a dishwasher, garbage disposal, laundry hook-ups in the garage, central heat and air, an uncovered patio, and is cable ready. Sewer, garbage, and up to $55 in water included.
Lease Details: 12 month
","['Multi Family', 'Cats, small dogs allowed', 'Built in 1974', '8 Days on Trulia', 'Rent Includes: Sewage, Garbage, Water', 'Deposit: $1,250']",Multi Family,"('Cats allowed', 'Small dogs allowed')",1974.0,1250.0,UNKNOWN,"('Sewage', 'Garbage', 'Water')",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
3620,https://www.trulia.com/p/ca/sacramento/1321-e-st-sacramento-ca-95814--2411333132,1321 E St,Sacramento,CA,95814,Mansion Flats,0,0,6142,1495,RENT,"Property Id: 260147

Luxury, renovated, completed remodeled 1 bedroom apartment. Open floor plans, stainless appliances. Walking distance to the best of Golden 1 Center and midtown. Covered onsite parking available.
","['Multi Family', 'Available: May 1st', 'Cats, small dogs allowed', 'Built in 1960', '10 Days on Trulia', 'Deposit: $500', 'SecureBuilding', 'Cable TV Ready', 'Disposal', 'Microwave', 'Refrigerator', 'Floors: Tile']",Multi Family,"('Cats allowed', 'Small dogs allowed')",1960.0,500.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Microwave,Refrigerator,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Tile,UNKNOWN,UNKNOWN
