,url,street_address,city,state,zipcode,neighborhood,beds,baths,square_footage,price,listing_type,description,details,home_type,lot_size,year_built,num_rooms,rooms_list,heating,heating_fuel,cooling_system,floor_types,air_con,microwave,dishwasher,disposal,washer,dryer,fireplace,vaulted_ceiling,double_pane,parking_type,garage,num_parking,security,num_stories,exterior_types,foundation_type,roof_type,patio,porch,deck,pool
1122,https://www.trulia.com/property/4078381311-12687-Thorntonhall-Dr-Rancho-Cordova-CA-95742,12687 Thorntonhall Dr,Rancho Cordova,CA,95742,Rio del Oro,3,2,1587,394990,BUY,"This home design offers the convenience of having everything you need all on one level. Two secondary bedrooms are placed on the opposite side of the home as the master suite for added privacy. The open-concept living area effortlessly showcases the flowing dining room, kitchen and Great Room. The two-bay garage is conveniently accessible through the entry way and the stunning master suite enjoys a spa-like bathroom and expansive walk-in closet.
","['Single Family Home', '$249/sqft', 'Rooms: Master Bedroom', 'Garage', 'Stories: 1']",Single Family Home,0.0,0.0,0.0,"('Master Bedroom',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Garage,0.0,UNKNOWN,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1123,https://www.trulia.com/p/ca/sacramento/289-bywell-bridge-cir-sacramento-ca-95823--2455722982,289 Bywell Bridge Cir,Sacramento,CA,95823,Parkway,3,3,1885,423197,BUY,"Plan 1885 A two story detached home. 3 bedroom, 2 bathroom, loft, two car garage. Located in a gate community of Bridgewater. Surrounded by parks, close to schools, shopping, light rail and Highway 99. Photos depicted are of the Model Home and are an example of what this home looks like.
","['Single Family Home', '$225/sqft', 'Lot Size: 2874 sqft', '$97/monthly HOA', '6 Days on Trulia', 'Rooms: Dining Room, Family Room, Pantry, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Tile', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Cable Ready', 'Spanish Architecture', 'Stories: 2', 'Exterior: Stucco Wood', 'Roof: Tile', 'Patio', 'Porch', 'MLS/Source ID: 20021276']",Single Family Home,2874.0,0.0,0.0,"('Dining Room', 'Family Room', 'Pantry', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Stucco', 'Wood')",UNKNOWN,Tile,Patio,Porch,UNKNOWN,UNKNOWN
1124,https://www.trulia.com/property/5068718504-0-Dry-Creek-Rd-Sacramento-CA-95838,Dry Creek Rd,Sacramento,CA,95838,Raley Industrial Park,0,0,,50000,BUY,"This lot/land is located at Dry Creek Rd, Sacramento, CA. Dry Creek Rd is in the Raley Industrial Park neighborhood in Sacramento, CA and in ZIP code 95838. It is currently for sale and has been listed on Trulia for 45 days. This property is listed for $50,000. This property has a lot size of 3990 sqft.
","['Lot Land', 'Lot Size: 3990 sqft', '45 Days on Trulia', 'MLS/Source ID: 20013065']",Lot Land,3990.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,UNKNOWN,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1125,https://www.trulia.com/p/ca/elk-grove/8850-ariston-ln-elk-grove-ca-95758--2450428732,8850 Ariston Ln,Elk Grove,CA,95758,UNKNOWN,3,3,1691,364000,BUY,"This gorgeous home includes a kitchen that overlooks the great room. The kitchen offers recessed-panel cabinets, a large kitchen island, a pantry for extra storage, quartz or granite countertops, and whirlpool stainless steel appliances, including a cooktop with SpeedHeat burners, microwave/hood combination, and ENERGY STAR® certified dishwasher. Upstairs you'll find a walk-in laundry room, two secondary bedrooms, and the master suite. The master bath includes a Sterling® by Kohler® fiberglass shower surround with glass door, Venetian solid surface countertops, dual sinks, and a walk-in closet. Additional features include ecobee3 lite smart thermostat, Moen® Chateau chrome fixtures, and a SunPower® 3kW solar power system. This gated community includes a park and picnic area. Convenient destination for entertainment, dining, shopping and travel. Estimated move in time frame is October 2020.
","['Single Family Home', '$215/sqft', 'Lot Size: 1894 sqft', '$117/monthly HOA', '40 Days on Trulia', 'Rooms: Dining Room, Family Room, Pantry, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'See Virtual Tour', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Tile', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Barbeque Area', 'Bungalow Architecture', 'Stories: 2', 'Exterior: Stucco Wood', 'Roof: Tile', 'MLS/Source ID: 20014501']",Single Family Home,1894.0,0.0,0.0,"('Dining Room', 'Family Room', 'Pantry', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Stucco', 'Wood')",UNKNOWN,Tile,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1126,https://www.trulia.com/p/ca/sacramento/3478-hornsea-way-sacramento-ca-95834--2085957970,3478 Hornsea Way,Sacramento,CA,95834,Village 2,3,3,2284,535000,BUY,"Popular single story home on spacious corner lot with 3 beds, 2.5 baths, 2284 sq ft and 3-car garage. This solar home offers custom upgrades; gourmet kitchen with double ovens and custom granite counters, spacious living room and dining room combination. Kitchen with island overlooking family room with vaulted ceilings and gas fireplace. Master bedroom with retreat, sliding door to private back yard, and large walk-in closet. Full baths offer double granite vanities. Inside laundry room off garage with utility sink. Low maintenance back yard with aluminum patio cover, lights and fans. Finished garage with sealed floor.
","['Single Family Home', '$234/sqft', 'Lot Size: 7,182 sqft', 'Built in 2004', '31 Days on Trulia', '6 Rooms', 'Rooms: Breakfast Nook, Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Dryer', 'Refrigerator', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Tile', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 3', 'Stories: 1', 'Exterior: Stucco', 'Foundation Type: Slab', 'Roof: Tile', 'MLS/Source ID: 20015411']",Single Family Home,7182.0,2004.0,6.0,"('Breakfast Nook', 'Dining Room')",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,Washer,Dryer,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,3.0,UNKNOWN,1.0,"('Stucco',)", Slab,Tile,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1127,https://www.trulia.com/p/ca/carmichael/6111-rutland-dr-carmichael-ca-95608--2085363273,6111 Rutland Dr,Carmichael,CA,95608,UNKNOWN,3,3,1661,406479,BUY,"Buy this foreclosure deal the right way. Jump on this HOT deal. Based on the data provided to Auction.com, we believe this property will have high return potential. Start by visiting our site, then login or create a free account, and save this property to receive important alerts. We'll let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the property's winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019.
","['Single Family Home', 'Lot Size: 8,050 sqft', 'Built in 1964', '73 Days on Trulia', '6 Rooms', 'Heating: Forced Air', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Floors: Carpet, Laminate', 'Fireplace', 'Skylight', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Ranch Architecture', 'Stories: 1', 'Exterior: Wood', 'Roof: Composition', 'Pool']",Single Family Home,8050.0,1964.0,6.0,UNKNOWN,Forced Air,UNKNOWN,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Wood',)",UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,Pool
1128,https://www.trulia.com/p/ca/north-highlands/3808-3810-elkhorn-blvd-north-highlands-ca-95660--2373125659,3808-3810 Elkhorn Blvd,North Highlands,CA,95660,North Highlands,0,0,,330000,BUY,"Great opportunity in Larchmont Village! This single story DUPLEX comes with 4 bedrooms and 2 baths. Features such as dual pane windows and central HVAC. Each unit has 2 bedrooms & 1 bath with laundry area and separate kitchen nook. Enjoy the large backyard with covered patios. Easy freeway access. Minutes walk from shops. Nearby parks and schools. Lots of potential if you are looking for a multi-family home. Don't miss out!
","['Multi Family', 'Lot Size: 7405 sqft', 'Built in 1959', '28 Days on Trulia', 'Cooling System: Central', 'Air Conditioning', 'Floors: Carpet', 'MLS/Source ID: 20016726', 'See Virtual Tour']",Multi Family,7405.0,1959.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,"('Central',)","('Carpet',)",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,UNKNOWN,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1129,https://www.trulia.com/p/ca/sacramento/1100-rio-norte-way-sacramento-ca-95834--2085955394,1100 Rio Norte Way,Sacramento,CA,95834,South Natomas,2,0,1054,294771,BUY,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. We'll let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the property's winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019.
","['Single Family Home', 'Lot Size: 5,227 sqft', 'Built in 1985', '17 Days on Trulia', '4 Rooms', 'Heating: Other', 'Cooling System: Central', 'Air Conditioning', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 2', 'Foundation Type: Slab', 'Roof: Composition']",Single Family Home,5227.0,1985.0,4.0,UNKNOWN,Other,UNKNOWN,"('Central',)",UNKNOWN,Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,UNKNOWN, Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1130,https://www.trulia.com/p/ca/sacramento/4713-large-oak-ct-sacramento-ca-95841--2085982178,4713 Large Oak Ct,Sacramento,CA,95841,North Highlands,4,3,930,475000,BUY,"Well maintained duplex on this quiet cul-de-sac just minutes from American River College & freeway access * 4713 side has been recently remodeled with newer interior paint, laminate flooring, fixtures, baseboards & more * Updated kitchen with quartz countertops, white shaker cabinets, newer stainless appliances including gas range, dishwasher, custom tile backsplash & more * Each side features a 1 car garage with newer garage doors & openers * Newer exterior paint * Fireplaces, vaulted ceilings & patios * Fantastic investment opportunity! *
","['Multi Family', '$511/sqft', 'Lot Size: 7,405 sqft', 'Built in 1973', '18 Days on Trulia', '10 Rooms', 'Rooms: Family Room', 'Heating: Forced Air', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Floors: Carpet, Laminate, Linoleum Vinyl', 'Parking: Off Street, Attached Garage', 'Garage', 'Parking Spaces: 2', 'Cable Ready', 'Stories: 1', 'Exterior: Wood', 'Foundation Type: Slab', 'Roof: Composition', 'Year Updated: 1974', 'Patio', 'Porch', 'MLS/Source ID: 20019132']",Multi Family,7405.0,1973.0,10.0,"('Family Room',)",Forced Air,UNKNOWN,"('Central',)","('Carpet', 'Laminate', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"('Off Street', 'Attached Garage')",Garage,2.0,UNKNOWN,1.0,"('Wood',)", Slab,Composition,Patio,Porch,UNKNOWN,UNKNOWN
1131,https://www.trulia.com/p/ca/elk-grove/7810-splendid-way-88-elk-grove-ca-95758--2453241315,7810 Splendid Way #88,Elk Grove,CA,95758,Valley High-North Laguna,3,3,1576,386990,BUY,"Welcome to Serenade! These brand new duet homes offer the benefits of new home construction while being located in a desirable, well-established neighborhood. Serenade homeowners enjoy beautifully appointed new homes in the highly respected Elk Grove School District. NO HOA and Very Low Mello Roos Bonds! Buyers still have the opportunity to select cabinets and designer options in several homes. The homes have extra-large back yards, covered patios, stainless steel appliances, granite slab kitchen counters, and much more. These homes in Elk Grove, with close proximity to the 10.5-acre Jacinto Creek Park with play structures, dog park and numerous other amenities provides a unique opportunity to future residents to live in a wonderful neighborhood with close proximity to schools, shopping, parks and trails. Serenade is convenient to a wide array of dining and shopping options including premium shopping at Delta Shores, and the excitement and natural beauty of a family-oriented city
","['Single Family Home', '$246/sqft', 'Lot Size: 3097 sqft', 'Built in 2020', '20 Days on Trulia', 'Rooms: Dining Room, Family Room, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Floors: Carpet, Tile', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 2', 'Exterior: Stucco', 'Roof: Tile', 'Patio', 'Porch', 'MLS/Source ID: 20018903']",Single Family Home,3097.0,2020.0,0.0,"('Dining Room', 'Family Room', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Tile')",Air Conditioning,Microwave,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Stucco',)",UNKNOWN,Tile,Patio,Porch,UNKNOWN,UNKNOWN
1132,https://www.trulia.com/p/ca/sacramento/2308-saint-marks-way-sacramento-ca-95864--2086006305,2308 Saint Marks Way,Sacramento,CA,95864,UNKNOWN,3,0,1126,0,BUY,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. We'll let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the property's winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019.
","['Single Family Home', 'Lot Size: 0.38 acres', 'Built in 1953', '180+ Days on Trulia', '5 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Cooling System: Central', 'Air Conditioning', 'Floors: Hardwood', 'Fireplace', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Wood', 'Roof: Composition', 'Patio']",Single Family Home,16552.8,1953.0,5.0,"('Dining Room',)",Forced Air,UNKNOWN,"('Central',)","('Hardwood',)",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Wood',)",UNKNOWN,Composition,Patio,UNKNOWN,UNKNOWN,UNKNOWN
1133,https://www.trulia.com/p/ca/antelope/7722-antelope-hills-dr-antelope-ca-95843--2085998889,7722 Antelope Hills Dr,Antelope,CA,95843,UNKNOWN,4,3,2008,429900,BUY,"Nicely updated 4 bedrooms 3 full bathroom home on great sized lot in Antelope Ranch. Tuscan style colors freshly painted throughout. Enjoy a refreshing cup of coffee off the master bedroom patio and open up that retractable awning for protection from the sunny California rays. Enjoy the sounds of the backyard modern wall water feature. Rv or boat parking on driveway or make 1 behind the newly gated fence! So many great updates to this home that make this home worry free to the new or first time homebuyer.
","['Single Family Home', '$214/sqft', 'Lot Size: 5,572 sqft', 'Built in 1989', '27 Days on Trulia', '8 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Gas', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Floors: Carpet, Hardwood, Linoleum Vinyl, Tile', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 5', 'Security System', 'Cable Ready', 'Exterior: Brick Wood', 'Foundation Type: Slab', 'Roof: Composition', 'Patio', 'Porch', 'MLS/Source ID: 200013996']",Single Family Home,5572.0,1989.0,8.0,"('Dining Room',)",Forced Air, Gas,"('Central',)","('Carpet', 'Hardwood', 'Linoleum Vinyl', 'Tile')",Air Conditioning,UNKNOWN,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,5.0,Security System,0.0,"('Brick', 'Wood')", Slab,Composition,Patio,Porch,UNKNOWN,UNKNOWN
1134,https://www.trulia.com/p/ca/rio-linda/1432-elkhorn-blvd-rio-linda-ca-95673--2085592344,1432 Elkhorn Blvd,Rio Linda,CA,95673,UNKNOWN,3,2,1561,685000,BUY,"Excellent investment opportunity. 2 houses (1428 and 1432) plus a storage unit on over an acre that's fully fenced. Additional vacant lot next door also a possibility. Proven income potential. 1432 is a 3 bedroom/1 bath with a bonus room, fireplace and walk in pantry. 1428 is a 4 bed/1 1/2 bath. The half-bath can easily be made into a full bath. Breakfast nook, loft and possible mother-in-law suite. Large storage unit in the back of the property. Both houses have separate fenced yards.
","['Multi Family', '$439/sqft', 'Lot Size: 1.01 acres', 'Built in 1940', '33 Days on Trulia', '7 Rooms', 'Rooms: Dining Room, Pantry', 'Heating: Heat Pump', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Refrigerator', 'Floors: Carpet, Laminate, Linoleum Vinyl', 'Fireplace', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Rv Parking', 'Parking Spaces: 2', 'Cable Ready', 'Stories: 1', 'Exterior: Stucco Vinyl Wood', 'Roof: Composition', 'MLS/Source ID: 20016449']",Multi Family,43995.6,1940.0,7.0,"('Dining Room', 'Pantry')",Heat Pump, Electric,"('Central',)","('Carpet', 'Laminate', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Stucco', 'Vinyl', 'Wood')",UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1135,https://www.trulia.com/p/ca/sacramento/4511-39th-ave-sacramento-ca-95824--2085881757,4511 39th Ave,Sacramento,CA,95824,Parkway,3,0,1074,220000,BUY,"FIXER UPPER! AS-IS sale. This can shine again, very successful floor plan for the neighborhood. Bring your tools, taste and imagination. Home already has an HVAC system, some windows are dual pane.
","['Single Family Home', '$205/sqft', 'Lot Size: 5,227 sqft', 'Built in 1951', '24 Days on Trulia', '6 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Floors: Carpet, Hardwood, Tile', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Stories: 1', 'Exterior: Shingle Stucco Wood', 'Roof: Composition', 'Patio', 'MLS/Source ID: 20018025']",Single Family Home,5227.0,1951.0,6.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood', 'Tile')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Shingle', 'Stucco', 'Wood')",UNKNOWN,Composition,Patio,UNKNOWN,UNKNOWN,UNKNOWN
1136,https://www.trulia.com/p/ca/sacramento/8232-tiki-ln-sacramento-ca-95828--2085919245,8232 Tiki Ln,Sacramento,CA,95828,UNKNOWN,3,2,1152,110000,BUY,"Updated 3 bedrooms 2 bath mobile home. Double wide. All age park. Granite counter tops. Newer Cabinets. Newer appliances. Washer and dryer hook ups. Updated bathrooms. New carpet. New dual pane windows. Outside has been painted and updated. Shows very well. Must see.
","['Mobile Manufactured', '$95/sqft', 'Built in 1979', '42 Days on Trulia', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Gas', 'Cooling System: Central', 'Air Conditioning', 'Floors: Carpet, Linoleum Vinyl', 'Double Paned Windows', 'Parking: Carport', 'Carport', 'Parking Spaces: 2', 'Exterior: Wood', 'MLS/Source ID: 20014329']",Mobile Manufactured,0.0,1979.0,0.0,"('Dining Room',)",Forced Air, Gas,"('Central',)","('Carpet', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Carport',)",UNKNOWN,2.0,UNKNOWN,0.0,"('Wood',)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1137,https://www.trulia.com/p/ca/sacramento/3208-altawood-ct-sacramento-ca-95827--2085905113,3208 Altawood Ct,Sacramento,CA,95827,UNKNOWN,3,2,1480,365000,BUY,"Truly a gem, this home features vaulted ceilings, a permitted room addition and other wonderful upgrades. Pride of ownership shows -- clear pest and move-in ready! Large backyard is a canvas with lots of potential!
","['Condo', '$247/sqft', 'Lot Size: 9,200 sqft', 'Built in 1978', '30 Days on Trulia', '7 Rooms', 'Rooms: Breakfast Nook, Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Floors: Laminate, Linoleum Vinyl', 'Fireplace', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Wood', 'Foundation Type: Slab', 'Roof: Composition', 'MLS/Source ID: 20009632']",Condo,9200.0,1978.0,7.0,"('Breakfast Nook', 'Dining Room')",Forced Air, Electric,"('Central',)","('Laminate', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Wood',)", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1138,https://www.trulia.com/p/ca/sacramento/7732-vallecitos-way-sacramento-ca-95828--2085915403,7732 Vallecitos Way,Sacramento,CA,95828,Glen Elder,3,0,888,259900,BUY,"Home Sweet Home with a new roof installed with permits in 2019! This sweet house will make a wonderful home for first time home buyers, down-sizing homeowners, or even an investor looking for a solid home. This 3 bedroom home includes an attached garage, dining room, indoor laundry and a HUGE fenced backyard. Plenty of room to expand, garden, let the kids and dogs run wild!
","['Single Family Home', '$293/sqft', 'Lot Size: 10,454 sqft', 'Built in 1958', '180+ Days on Trulia', '5 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Disposal', 'Floors: Carpet, Linoleum Vinyl', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Cable Ready', 'Ranch Architecture', 'Stories: 1', 'Exterior: Stucco', 'Foundation Type: Slab', 'Roof: Composition', 'Patio', 'Porch', 'MLS/Source ID: 20008645']",Single Family Home,10454.0,1958.0,5.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,Disposal,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Stucco',)", Slab,Composition,Patio,Porch,UNKNOWN,UNKNOWN
1139,https://www.trulia.com/p/ca/citrus-heights/7513-wood-duck-ln-citrus-heights-ca-95621--2085413982,7513 Wood Duck Ln,Citrus Heights,CA,95621,Northwest,3,2,1512,129975,BUY,"THIS HOME CAN BE SELF-TOURED This is a gorgeous manufactured home in Sierra Meadows 55+ Park. It is spacious, updated and has very high ceilings. It feels SO BIG Come and see this home
","['Mobile Manufactured', '$86/sqft', 'Built in 2001', '148 Days on Trulia', 'Rooms: Dining Room, Family Room', 'Heating: Forced Air', 'Heating Fuel: Gas', 'Cooling System: Central', 'Air Conditioning', 'Floors: Carpet, Laminate', 'Roof: Composition', 'MLS/Source ID: 19078487']",Mobile Manufactured,0.0,2001.0,0.0,"('Dining Room', 'Family Room')",Forced Air, Gas,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,UNKNOWN,0.0,UNKNOWN,UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1140,https://www.trulia.com/p/ca/elk-grove/8403-mcgray-way-elk-grove-ca-95624--2085419396,8403 McGray Way,Elk Grove,CA,95624,UNKNOWN,4,2,2000,452028,BUY,"Buy this foreclosure deal the right way. Jump on this HOT deal. Based on the data provided to us at Auction.com, we believe this property will have high return potential. Visit our site and login or create an account to view this property's Est. Credit Bid, which is the bid to beat on auction day. Then save this property to receive important alerts. We'll let you know if the Est. Credit Bid has changed, when the auction has cleared for sale, is postponed or canceled, and the property's winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019.
","['Single Family Home', 'Lot Size: 8,051 sqft', 'Built in 1999', '15 Days on Trulia', '7 Rooms', 'Rooms: Family Room', 'Heating: Other', 'Cooling System: Central', 'Air Conditioning', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 2', 'Foundation Type: Slab', 'Roof: Shake Shingle', 'Pool']",Single Family Home,8051.0,1999.0,7.0,"('Family Room',)",Other,UNKNOWN,"('Central',)",UNKNOWN,Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,UNKNOWN, Slab,Shake Shingle,UNKNOWN,UNKNOWN,UNKNOWN,Pool
